'order_no','aopmargin_percentage','series','bill_to','comment','ctry_code','currency','date','dealer_name','dealer_net','dealer_net_after_sur_charge','dealerpo','margin_after_sur_charge','margin_percentage_after_sur_charge','model','order_type','quantity','region','total_cost','truck_class','product_dimension'
H51825,0.0,F214,'087585','',AU,,2023-08-18,ADAPT-A-LIFT GROUP (NSW),460667.28,460667.28,'966759/002',0.0,0.0,H10XD-ECD8,R,1,2,460667.28,'5',162
H51824,0.0,A921,'087585','',AU,,2023-08-18,ADAPT-A-LIFT GROUP (NSW),548297.1250000001,548297.1250000001,'966759/003',0.0,0.0,RS 45-31 CH,R,1,2,548297.1250000001,'5',288
H51823,0.0,F214,'087585','',AU,,2023-08-18,ADAPT-A-LIFT GROUP (NSW),460667.28,460667.28,'966759/001',0.0,0.0,H10XD-ECD8,R,1,2,460667.28,'5',162
H51060,0.0,D466,'087605','',AU,,2023-08-13,ADAPT-A-LIFT GROUP (WA),39174.55,39174.55,'965350/001',0.0,0.0,H3.5XT,R,1,2,39174.55,'5',187
H50750,0.0,U005,'087565','',AU,,2023-08-10,ADAPT-A-LIFT GROUP (VIC),74797.68999999997,74797.68999999997,'964733/001',0.0,0.0,H4.5FT6,R,1,2,74797.68999999997,'5',189
H50540,0.0,E861,'862065','',NZ,,2023-08-10,S.G EQUIPMENT LTD,45548.4,45548.4,N3086,0.0,0.0,NDR035EC,R,1,2,45548.4,'2',37
H49985,0.0,D849,'087805','',AU,,2023-08-08,ADAPT-A-LIFT GROUP(NSW),46309.35,46309.35,'964838/001',0.0,0.0,MR16N,R,1,2,46309.35,'2',46
H49983,0.0,D466,'087835','',AU,,2023-08-07,ADAPT-A-LIFT GROUP PTY,38223.375,38223.375,'963865/002',0.0,0.0,H3.0XT,R,1,2,38223.375,'5',187
H49637,0.0,R007,'087605','',AU,,2023-08-03,ADAPT-A-LIFT GROUP (WA),237367.3,237367.3,'964666/001',0.0,0.0,H10XD6,R,1,2,237367.3,'5',156
H25265,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1659,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25264,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1658,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25263,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1657,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25262,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1656,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25261,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1655,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25260,0.0,C225,'001255','',TH,,2023-04-27,'DILOK AND SONS CO.,LTD.',20336.300000000003,20336.300000000003,ID2023/1654,2920.188041883618,0.14359485461384902,J2.5GX,R,1,1,17416.111958116384,'1',3
H25210,0.0,B869,'816405','',KR,,2023-04-27,'YALE EQUIPMENT, INC',87335.99999999999,87335.99999999999,'23009YKT0428',20528.175273197863,0.2350482650132576,MTC15,R,1,1,66807.82472680212,'2',64
H25209,0.0,B869,'816405','',KR,,2023-04-27,'YALE EQUIPMENT, INC',70431.9,70431.9,'23010YKT0428',20485.264064221,0.2908520722033766,MTC15,R,1,1,49946.63593577899,'2',64
H25208,0.0,B869,'816405','',KR,,2023-04-27,'YALE EQUIPMENT, INC',87335.99999999999,87335.99999999999,'23008YKT0428',20528.175273197863,0.2350482650132576,MTC15,R,1,1,66807.82472680212,'2',64
H25207,0.0,B869,'816405','',KR,,2023-04-27,'YALE EQUIPMENT, INC',83212.29999999999,83212.29999999999,'23007YKT0428',19803.111513247874,0.2379829846458742,MTC15,R,1,1,63409.188486752115,'2',64
H24303,0.0,A7S1,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,11712.25,11712.25,'23-24/I0026-05',505.704515847394,0.04317740108411228,GP30UX,R,1,1,11206.545484152606,'5',259
H24302,0.0,A7S1,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,11712.25,11712.25,'23-24/I0026-04',505.704515847394,0.04317740108411228,GP30UX,R,1,1,11206.545484152606,'5',259
H24301,0.0,A7S1,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,11712.25,11712.25,'23-24/I0026-03',505.704515847394,0.04317740108411228,GP30UX,R,1,1,11206.545484152606,'5',259
H24300,0.0,A7S1,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,11712.25,11712.25,'23-24/I0026-02',505.704515847394,0.04317740108411228,GP30UX,R,1,1,11206.545484152606,'5',259
H24299,0.0,A7S1,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,11712.25,11712.25,'23-24/I0026',505.704515847394,0.04317740108411228,GP30UX,R,1,1,11206.545484152606,'5',259
H24291,0.0,A7S4,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,23086.7,23086.7,'23-24/I0025-04',5723.230997712872,0.24790164890230615,ERP35UX,R,1,1,17363.46900228713,'1',264
H24290,0.0,A7S4,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,23086.7,23086.7,'23-24/I0025-03',5723.230997712872,0.24790164890230615,ERP35UX,R,1,1,17363.46900228713,'1',264
H24289,0.0,A7S4,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,23086.7,23086.7,'23-24/I0025-02',5723.230997712872,0.24790164890230615,ERP35UX,R,1,1,17363.46900228713,'1',264
H24288,0.0,A7S4,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,23086.7,23086.7,'23-24/I0025',5723.230997712872,0.24790164890230615,ERP35UX,R,1,1,17363.46900228713,'1',264
H24287,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0024-09',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H24286,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0024-08',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H24285,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0024-07',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H24284,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0024-05',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H24283,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0024-04',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H24282,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0024-03',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H24281,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0024-02',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H24280,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0024-06',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H24279,0.0,A7R3,'880805','',IN,,2023-04-27,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0024',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H24158,0.0,C915,'081645','',KR,,2023-04-27,HYSTER KOREA INC.,13390.525,13390.525,'23023HKT0427',2044.163205707218,0.15265743544089705,R1.50EX  2,R,1,1,11346.361794292781,'2',39
H23846,0.0,C224,'810265','',TW,,2023-04-26,TA YIH MATERIALS HANDLING,17846.4,17846.4,YA-23Y075,2951.4290538791247,0.16537951933606354,FBR25SZ,R,1,1,14894.970946120877,'2',33
H23840,0.0,E861,'808065','',PH,,2023-04-25,'YALETRAK PHILIPPINES, INC',45070.5,45070.5,TRK-2100-23 B,9216.508919304146,0.2044909401782573,NDR035EC,R,1,1,35853.99108069585,'2',37
H23839,0.0,E861,'808065','',PH,,2023-04-25,'YALETRAK PHILIPPINES, INC',90140.99999999999,90140.99999999999,TRK-2100-23A,18433.017838608288,0.2044909401782573,NDR035EC,R,1,1,71707.9821613917,'2',37
H23390,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,863.7,863.7,POI2300352,114.3860465741338,0.1324372427626882,MPC15,R,1,1,749.3139534258662,'3',268
H23389,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,863.7,863.7,POI2300351,114.3860465741338,0.1324372427626882,MPC15,R,1,1,749.3139534258662,'3',268
H23388,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,863.7,863.7,POI2300350,114.3860465741338,0.1324372427626882,MPC15,R,1,1,749.3139534258662,'3',268
H23387,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300348,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23386,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300347,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23385,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300346,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23384,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300345,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23383,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300344,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23382,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300343,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23381,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300342,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23380,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300341,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23379,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300340,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23378,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300339,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23377,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300338,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23376,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300337,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23375,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300336,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23374,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300335,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23373,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300334,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23372,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300333,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23371,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300332,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23370,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300331,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23369,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300330,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23368,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300329,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23367,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300328,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23366,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300327,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23365,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,863.7,863.7,POI2300349,114.3860465741338,0.1324372427626882,MPC15,R,1,1,749.3139534258662,'3',268
H23364,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,727.7,727.7,POI2300326,75.42500342434457,0.10364848622281786,MPC15,R,1,1,652.2749965756555,'3',268
H23363,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300325,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23362,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300324,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23361,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300323,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23360,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300322,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23359,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300321,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23358,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300320,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23357,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300319,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23356,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300318,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23355,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300317,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23354,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300316,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23353,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300315,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23352,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300314,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23351,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300313,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23350,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300312,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23349,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300311,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23348,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300310,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23347,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300309,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23346,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300308,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23345,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300307,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23344,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300306,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23343,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300305,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23342,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300304,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23341,0.0,A3D4,'814065','',TH,,2023-04-25,JENBUNJERD CO LTD,777.7,777.7,POI2300303,79.07500342434462,0.10167802934852077,MPC15,R,1,1,698.6249965756555,'3',268
H23170,0.0,D871,'808065','',PH,,2023-04-24,'YALETRAK PHILIPPINES, INC',19145.324999999997,19145.324999999997,TRK-2099-23C,1309.4149479124387,0.06839345625694204,GP35MX,R,1,1,17835.910052087558,'5',188
H23169,0.0,D871,'808065','',PH,,2023-04-24,'YALETRAK PHILIPPINES, INC',19145.324999999997,19145.324999999997,TRK-2099-23B,1309.4149479124387,0.06839345625694204,GP35MX,R,1,1,17835.910052087558,'5',188
H23168,0.0,D871,'808065','',PH,,2023-04-24,'YALETRAK PHILIPPINES, INC',19145.324999999997,19145.324999999997,TRK-2099-23A,1309.4149479124387,0.06839345625694204,GP35MX,R,1,1,17835.910052087558,'5',188
H22597,0.0,A3C4,'005065','',SG,,2023-04-20,HYSTER-YALE LIFT TRUCKS,13005.800000000001,13005.800000000001,HYS2023-016,1889.8528873261023,0.14530846909272033,J3.0UT,R,1,1,11115.947112673899,'1',263
H22596,0.0,A3C4,'005065','',SG,,2023-04-20,HYSTER-YALE LIFT TRUCKS,12941.2,12941.2,HYS2023-015,1874.1734329374524,0.1448222292320227,J3.0UT,R,1,1,11067.026567062549,'1',263
H22595,0.0,D456,'005065','',SG,,2023-04-20,HYSTER-YALE LIFT TRUCKS,8576.1,8576.1,HYS2023-017,1900.3928996253012,0.22159173745936978,S1.0,R,1,1,6675.707100374699,'3',86
H22594,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y074,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22593,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y073,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22592,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y072,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22591,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y071,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22590,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y070,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22589,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y069,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22588,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y068,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22587,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y067,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22586,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y066,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22585,0.0,A3D4,'810265','',TW,,2023-04-20,TA YIH MATERIALS HANDLING,769.7,769.7,YA-23Y065,117.42500342434464,0.15255944319130132,MPC15,R,1,1,652.2749965756555,'3',268
H22454,0.0,A7R1,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0019-04',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H22453,0.0,A7R1,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0019-03',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H22452,0.0,A7R1,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0019-02',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H22451,0.0,A7R1,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,2739.2,2739.2,'23-24/I0019-05',148.8465057118591,0.054339407751116786,MP20XUX,R,1,1,2590.3534942881406,'3',252
H22450,0.0,A7R1,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0019',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H22441,0.0,A7R3,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0017-05',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H22440,0.0,A7R3,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0017-04',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H22439,0.0,A7R3,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0017-03',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H22438,0.0,A7R3,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0017-02',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H22437,0.0,A7R3,'880805','',IN,,2023-04-20,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I0017',660.03818547019,0.12116906429302676,MS15XUX,R,1,1,4787.21181452981,'3',255
H22436,0.0,B925,'006065','',TH,,2023-04-20,'DILOK AND SONS CO.,LTD.',21262.971,21262.971,TH2023/8529,4201.216404596846,0.1975836963045684,R2.50EX  2,R,1,1,17061.754595403156,'2',47
H22122,0.0,A3C4,'006065','',TH,,2023-04-19,'DILOK AND SONS CO.,LTD.',12990.925000000001,12990.925000000001,TH2023/8528,1786.7673517532578,0.13753965570221194,J1.5UT,R,1,1,11204.157648246743,'1',263
H22121,0.0,A3C4,'006065','',TH,,2023-04-19,'DILOK AND SONS CO.,LTD.',12990.925000000001,12990.925000000001,TH2023/8527,1786.7673517532578,0.13753965570221194,J1.5UT,R,1,1,11204.157648246743,'1',263
H22120,0.0,A3C4,'006065','',TH,,2023-04-19,'DILOK AND SONS CO.,LTD.',12990.925000000001,12990.925000000001,TH2023/8526,1786.7673517532578,0.13753965570221194,J1.5UT,R,1,1,11204.157648246743,'1',263
H22119,0.0,A3C4,'006065','',TH,,2023-04-19,'DILOK AND SONS CO.,LTD.',12990.925000000001,12990.925000000001,TH2023/8525,1786.7673517532578,0.13753965570221194,J1.5UT,R,1,1,11204.157648246743,'1',263
H22114,0.0,A7S1,'814065','',TH,,2023-04-19,JENBUNJERD CO LTD,15978.0,15978.0,POI2300290,3209.3633844881024,0.20086139594993757,GP35UX,R,1,1,12768.636615511898,'5',259
H21752,0.0,C7S1,'999065','',SG,,2023-04-17,UNALLOCATED-YALE ASIA,35555555556.00002,35555555556.00002,STOCKAPR-2,0.0,0.0,GP3.0NU,R,1,1,35555555556.00002,'5',259
H21751,0.0,C3C1,'999010','',SG,,2023-04-17,UNALLOCATED-HYSTER ASIA,35555555556.00002,35555555556.00002,STOCKAPR-1,0.0,0.0,H3.0AU,R,1,1,35555555556.00002,'5',258
H21630,0.0,A7R5,'017005','',VN,,2023-04-17,'KY LUC CO., LTD',2252.0,2252.0,Y-U-01323-2,538.8205723752886,0.23926313160536794,MP20UX,R,1,1,1713.1794276247115,'3',250
H21629,0.0,A7R1,'017005','',VN,,2023-04-17,'KY LUC CO., LTD',4980.2,4980.2,Y-U-01323-1,1971.7308137940158,0.3959139821280302,MP20XUX,R,1,1,3008.469186205984,'3',252
H21628,0.0,A7T0,'017005','',VN,,2023-04-17,'KY LUC CO., LTD',34036.0,34036.0,Y-U-01223,10455.326348106471,0.30718434446193654,GP70UX6,R,1,1,23580.67365189353,'5',267
H21624,0.0,A406,'082065','',SG,,2023-04-16,PORTXGROUP PTY LTD,28216.98,28216.98,'0254C',6321.370340162295,0.22402717584101117,R1.6 406,R,1,1,21895.609659837704,'2',239
H21623,0.0,A406,'082065','',SG,,2023-04-16,PORTXGROUP PTY LTD,28216.98,28216.98,'0254B',6321.370340162295,0.22402717584101117,R1.6 406,R,1,1,21895.609659837704,'2',239
H21622,0.0,A406,'082065','',SG,,2023-04-16,PORTXGROUP PTY LTD,28216.98,28216.98,'0254A',6321.370340162295,0.22402717584101117,R1.6 406,R,1,1,21895.609659837704,'2',239
H21621,0.0,A406,'082065','',SG,,2023-04-16,PORTXGROUP PTY LTD,28216.98,28216.98,'0254',6321.370340162295,0.22402717584101117,R1.6 406,R,1,1,21895.609659837704,'2',239
H21186,0.0,A3C4,'001255','',TH,,2023-04-13,'DILOK AND SONS CO.,LTD.',19797.050000000003,19797.050000000003,ID2023/1649,2795.885124311496,0.14122736085990062,J2.5UT,R,1,1,17001.164875688508,'1',263
