'order_no','aopmargin_percentage','booking_margin_percentage_after_sur_charge','ctry_code','date','dealer_name','dealer_net','dealer_net_after_sur_charge','margin_after_sur_charge','margin_percentage_after_sur_charge','model','netrevenue','quantity','serial_number','series','total_cost','currency','product_dimension','region'
F69330,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-12220.42,-Infinity,FBR13SZ,18440.06,1,C900R36059W,,12220.42,,,
F69331,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-12220.42,-Infinity,FBR13SZ,18440.06,1,C900R36200W,,12220.42,,,
F09756,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-19549.67,-Infinity,GP35MX,25473.77,1,D871R17333W,,19549.67,,,
F69329,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-12220.42,-Infinity,FBR13SZ,18440.06,1,C900R36057W,,12220.42,,,
F09754,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-13841.36,-Infinity,GP18MX,16764.2,1,E812R10451W,,13841.36,,,
F69332,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-12220.42,-Infinity,FBR13SZ,18440.06,1,C900R36202W,,12220.42,,,
F09755,0.0,0.0,NZ,2023-04-25,S.G EQUIPMENT LTD,0.0,0.0,-18280.05,-Infinity,GP30MX,24592.83,1,D871R17331W,,18280.05,,,
E78280,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-14247.01,-Infinity,J1.8UT,18216.02,1,A3C4A03910W,,14247.01,,,
E80764,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13046W,,13088.189999999999,,,
E80763,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13045W,,13088.189999999999,,,
E80762,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13005W,,13088.189999999999,,,
E80761,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13004W,,13088.189999999999,,,
E80760,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13003W,,13088.189999999999,,,
E80757,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13574.740000000002,-Infinity,H3.0UT,15781.330000000002,1,A3C1A13158W,,13574.740000000002,,,
E80756,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13574.740000000002,-Infinity,H3.0UT,15781.330000000002,1,A3C1A13157W,,13574.740000000002,,,
E80751,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13002W,,13088.189999999999,,,
E80750,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13001W,,13088.189999999999,,,
E80749,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A13000W,,13088.189999999999,,,
E80748,0.0,0.0,AU,2023-04-25,ADAPT-A-LIFT GROUP,0.0,0.0,-13088.189999999999,-Infinity,H2.5UT,14793.3,1,A3C1A12999W,,13088.189999999999,,,
F92375,0.18846983390956892,0.25,KR,2023-04-25,Hyster Korea Inc.,17060.35,17060.35,3702.249999999998,0.217009029709238,H2.5UT,17060.35,1,A3C1A15483X,A3C1,13358.1,,258,1
F92383,0.18846983390956892,0.25,KR,2023-04-25,Hyster Korea Inc.,17015.95,17015.95,4010.9900000000016,0.23571942794848372,H2.5UT,17015.95,1,A3C1A15423X,A3C1,13004.96,,258,1
F48954,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,ERP30UX,21086.77,1,A7S4A02535X,,15085.12,,,
E76285,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.0UT,15256.780000000002,1,A3C1A13024W,,13238.27,,,
E78310,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15447.54,1,A3C5A01910W,,12485.66,,,
F17579,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.88,1,A3C5A01998W,,11819.59,,,
F17581,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02001W,,12509.46,,,
F17582,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02002W,,12509.46,,,
F17585,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02005W,,12509.46,,,
F59063,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J2.5UT,20799.21,1,A3C4A04613X,,15603.65,,,
E76247,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5UT,14298.059999999998,1,A3C1A12722W,,13052.86,,,
E76251,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5UT,14298.059999999998,1,A3C1A12723W,,13052.86,,,
F17589,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02007W,,12509.46,,,
E80791,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5UT,14793.3,1,A3C1A13389W,,13047.74,,,
F17590,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02009W,,12509.46,,,
F62173,0.0,0.0,AU,2023-04-26,SOUTH QUEENSLAND M,0.0,0.0,0.0,0.0,GP35UX,17033.059999999998,1,A7S1A07546X,,11723.880000000001,,,
E80492,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01937W,,10876.02,,,
E80496,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01936W,,10887.86,,,
E80497,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01939W,,10887.86,,,
E80498,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01940W,,10887.86,,,
F18804,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02006W,,12553.02,,,
E80550,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5UT,14793.3,1,A3C1A12740W,,12903.02,,,
E80582,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.0UT,15781.330000000002,1,A3C1A13127W,,13380.4,,,
E80583,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.0UT,15781.330000000002,1,A3C1A13128W,,13380.4,,,
E80473,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01914W,,10984.84,,,
E80480,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,13025.57,1,A3C5A01923W,,10984.84,,,
E80780,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.0UT,15781.330000000002,1,A3C1A13221W,,13510.42,,,
F17583,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02003W,,12509.46,,,
F17584,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8UTT,15574.880000000001,1,A3C5A02004W,,12509.46,,,
E76975,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14298.99,1,A7S1A07195W,,12900.61,,,
E76980,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14298.99,1,A7S1A07196W,,12900.61,,,
E76981,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14298.99,1,A7S1A07197W,,12900.61,,,
E80726,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14362.42,1,A7S1A07416W,,12676.0,,,
E80727,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14362.42,1,A7S1A07417W,,12676.0,,,
E19249,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14311.04,1,A7S1A06312W,,13952.8,,,
E80569,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12901.01,-Infinity,H2.5UT,14793.3,1,A3C1A12800W,,12901.01,,,
E80568,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12803W,,12903.02,,,
E80567,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12753W,,12903.02,,,
E80566,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12752W,,12903.02,,,
E80565,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12751W,,12903.02,,,
E80564,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12750W,,12903.02,,,
F18812,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-12693.83,-Infinity,J1.8UTT,15574.880000000001,1,A3C5A02008W,,12693.83,,,
E80809,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-12907.33,-Infinity,H2.5UT,14896.76,1,A3C1A13500W,,12907.33,,,
E80808,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-12907.33,-Infinity,H2.5UT,14896.76,1,A3C1A13499W,,12907.33,,,
E80807,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-13047.74,-Infinity,H2.5UT,14896.76,1,A3C1A13429W,,13047.74,,,
E80806,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-12907.33,-Infinity,H2.5UT,14793.3,1,A3C1A13428W,,12907.33,,,
E80799,0.0,0.0,AU,2023-04-26,ADAPT-A-LIFT GROUP,0.0,0.0,-13390.08,-Infinity,H3.0UT,15781.330000000002,1,A3C1A13515W,,13390.08,,,
E80563,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-12903.02,-Infinity,H2.5UT,14793.3,1,A3C1A12749W,,12903.02,,,
H05894,0.219468394792629,0.07,ID,2023-04-27,PT Universal Trakt,15806.45,15806.45,2232.66,0.14124993278060538,GP25MX,15806.46,1,D871R18989X,D871,13573.79,,188,1
H05895,0.219468394792629,0.147,ID,2023-04-27,PT Universal Trakt,16979.175,16979.175,2109.8949999999986,0.12426369361291104,GP30MX,16979.18,1,D871R18991X,D871,14869.28,,188,1
H05897,0.219468394792629,0.138,ID,2023-04-27,PT Universal Trakt,18855.799999999996,18855.799999999996,2163.6799999999967,0.11474877756446278,GP35MX,18855.8,1,D871R18993X,D871,16692.12,,188,1
H05898,0.219468394792629,0.07,ID,2023-04-27,PT Universal Trakt,15806.45,15806.45,2232.66,0.14124993278060538,GP25MX,15806.46,1,D871R18986X,D871,13573.79,,188,1
H05899,0.219468394792629,0.147,ID,2023-04-27,PT Universal Trakt,16979.175,16979.175,2109.8949999999986,0.12426369361291104,GP30MX,16979.18,1,D871R18976X,D871,14869.28,,188,1
H05900,0.219468394792629,0.147,ID,2023-04-27,PT Universal Trakt,16979.175,16979.175,2109.8949999999986,0.12426369361291104,GP30MX,16979.18,1,D871R18978X,D871,14869.28,,188,1
H05904,0.219468394792629,0.138,ID,2023-04-27,PT Universal Trakt,18855.799999999996,18855.799999999996,2163.6799999999967,0.11474877756446278,GP35MX,18855.8,1,D871R18980X,D871,16692.12,,188,1
H05905,0.219468394792629,0.138,ID,2023-04-27,PT Universal Trakt,18855.799999999996,18855.799999999996,2163.6799999999967,0.11474877756446278,GP35MX,18855.8,1,D871R18982X,D871,16692.12,,188,1
H05906,0.219468394792629,0.138,ID,2023-04-27,PT Universal Trakt,18855.799999999996,18855.799999999996,2163.6799999999967,0.11474877756446278,GP35MX,18855.8,1,D871R18984X,D871,16692.12,,188,1
F54677,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,ERP18UX,20308.4,1,A7S4A02527X,,14739.37,,,
F54696,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H7.0UT6,41748.29,1,A3D0A01523X,,24626.91,,,
F77391,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.5UT,17830.440000000002,1,A3C1A14845X,,12590.68,,,
F12541,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J2.0UTT,20635.09,1,A3C5A01991W,,16825.670000000002,,,
F12544,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J2.5UT,21650.93,1,A3C4A04062W,,17120.08,,,
F12548,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J2.5UT,21650.93,1,A3C4A04087W,,17120.08,,,
F12549,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J2.0UTT,20635.09,1,A3C5A01992W,,16825.670000000002,,,
E92749,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,RS 45-31 CH 921,351671.54,1,A921A01509X,,296620.8,,,
E41294,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H10XD-ECD8,217771.06999999998,1,F214E01657W,,256572.42,,,
E41293,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,RS 45-31 CH,338349.94,1,A404E01731W,,411856.45999999996,,,
F65419,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,R2.0HD,51887.43,1,D435T09281X,,39014.91,,,
F65420,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,R2.0HD,51887.43,1,D435T09280X,,39014.91,,,
F65412,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,R2.0HD,51887.43,1,D435T09257X,,39014.9,,,
F65416,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,LO2.5,17695.95,1,E444T05685X,,14291.79,,,
F65417,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,LO2.5,17695.95,1,E444T05686X,,14291.79,,,
F65418,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,LO2.5,17695.95,1,E444T05687X,,14291.79,,,
F09770,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18VF,30016.51,1,A955B08284X,,20929.66,,,
F09761,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18VF,30016.51,1,A955B08242X,,20929.66,,,
F09760,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP20VT,27917.14,1,G807B16922X,,20685.88,,,
F09769,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP20VT,27917.14,1,G807B16939X,,20685.88,,,
F09759,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18VT,26685.59,1,G807B16954X,,20489.54,,,
F09768,0.0,0.0,NZ,2023-04-28,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18VT,26608.8,1,G807B16960X,,20489.54,,,
F65408,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,P2.0UT,7558.67,1,A3B0H01592X,,4354.35,,,
F65413,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,0.0,0.0,P2.0UT,7542.67,1,A3B0H01572W,,4642.95,,,
E66771,0.0,0.0,LK,2023-04-28,Hayleys Aventura (,0.0,0.0,-11104.8,-Infinity,H2.5UT,19300.0,1,A3C1A09941W,,11104.8,,,
F65405,0.0,0.0,NZ,2023-04-28,Sime Darby Transpo,0.0,0.0,-4643.72,-Infinity,P2.0UT,7542.67,1,A3B0H01571W,,4643.72,,,
E66775,0.0,0.0,LK,2023-04-28,Hayleys Aventura (,0.0,0.0,-11104.8,-Infinity,H2.5UT,19300.0,1,A3C1A09942W,,11104.8,,,
F70794,0.0,0.0,PG,2023-04-18,PortXGroup Pty Ltd,0.0,0.0,-11722.400000000001,-Infinity,H2.5UT,15224.33,1,A3C1A14835X,,11722.400000000001,,,
F67458,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-20009.04,-Infinity,H2.5XT,26507.99,1,D466R16243X,,20009.04,,,
F25702,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-20238.71,-Infinity,GP25MX,20756.62,1,D871R16124W,,20238.71,,,
F25706,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-19856.58,-Infinity,GP25MX,20743.25,1,D871R16164W,,19856.58,,,
F25707,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-19856.59,-Infinity,GP25MX,20743.25,1,D871R16166W,,19856.59,,,
F60120,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-18591.480000000003,-Infinity,H3.5XT,21762.77,1,D466R16227X,,18591.480000000003,,,
E41014,0.0,0.0,AU,2023-04-27,ADAPT-A-LIFT GROUP,0.0,0.0,-19575.530000000002,-Infinity,GP25MX,20529.34,1,D871R16260W,,19575.530000000002,,,
F69009,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-18680.33,-Infinity,H2.5XT,24742.82,1,D466R16247X,,18680.33,,,
F71834,0.0,0.0,NC,2023-04-28,CIPAC INDUSTRIE,0.0,0.0,-18180.64,-Infinity,H3.5XT,25346.95,1,D466R15737W,,18180.64,,,
F71836,0.0,0.0,NC,2023-04-28,CIPAC INDUSTRIE,0.0,0.0,-15544.88,-Infinity,H2.5XT,20798.809999999998,1,D466R16249X,,15544.88,,,
F71835,0.0,0.0,NC,2023-04-28,CIPAC INDUSTRIE,0.0,0.0,-15544.88,-Infinity,H2.5XT,20798.809999999998,1,D466R16237X,,15544.88,,,
F90206,0.2619953151237883,0.282,TH,2023-04-28,DILOK & SONS CO. L,25369.350000000002,25369.350000000002,7956.52,0.3136272707026392,R2.00EX  2,25369.370000000003,1,B925R01510X,B925,17412.83,,47,1
F90207,0.2619953151237883,0.282,TH,2023-04-28,DILOK & SONS CO. L,25369.350000000002,25369.350000000002,7956.52,0.3136272707026392,R2.00EX  2,25369.370000000003,1,B925R01512X,B925,17412.83,,47,1
F11813,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H4.5FT6,60748.98999999999,1,U005B07928W,,41067.24,,,
F13018,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H5.0FT,49799.67,1,U005B07891W,,38366.799999999996,,,
F02012,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,J1.8XN,24102.57,1,A935B08993W,,18165.14,,,
F39588,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H5.0FT,52961.7,1,U005B07967W,,38831.590000000004,,,
F99587,0.16938209384646855,0.266,AU,2023-04-28,ADAPT-A-LIFT GROUP,39899.42799999999,39899.42799999999,20833.027999999995,0.5221385128628911,FB25RZ,26672.38,1,C881R14375X,C881,19066.399999999998,,1,2
F99588,0.16938209384646855,0.266,AU,2023-04-28,ADAPT-A-LIFT GROUP,39899.42799999999,39899.42799999999,20833.027999999995,0.5221385128628911,FB25RZ,26672.38,1,C881R14395X,C881,19066.399999999998,,1,2
F73262,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02357X,,1829.58,,,
F73255,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02350X,,1829.58,,,
F73266,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02361X,,1829.58,,,
F73258,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02353X,,1829.58,,,
F73263,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02358X,,1829.58,,,
F73261,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02356X,,1829.58,,,
F73260,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02355X,,1829.58,,,
F73256,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02351X,,1829.58,,,
F73257,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02352X,,1829.58,,,
F73265,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02360X,,1829.58,,,
F73264,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02359X,,1829.58,,,
F73233,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02328X,,1788.1000000000001,,,
F92429,0.281034589498151,0.247,AU,2023-04-28,Coles Supermarkets,4451.8,4451.8,2425.26,0.5447818859787052,P2.0UTE,2774.23,1,A3B5H02411X,A3B5,2026.5400000000002,,242,2
E60766,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5FT,39938.479999999996,1,P177B12932W,,35184.61,,,
E80606,0.0,0.0,AU,2023-04-18,ADAPT-A-LIFT GROUP,0.0,0.0,-12888.96,-Infinity,H2.5UT,14793.3,1,A3C1A12880W,,12888.96,,,
D72710,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H01913V,,2100.64,,,
F73228,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02323X,,1788.8400000000001,,,
E91003,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02204W,,2273.0,,,
F12789,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02261W,,2203.38,,,
E91004,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02205W,,2273.0,,,
F70238,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-25054.07,-Infinity,R2.5,34572.25,1,D435T09166X,,25054.07,,,
F43376,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-17701.04,-Infinity,K1.0L AC,26828.11,1,C457T02199W,,17701.04,,,
F44365,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-26487.27,-Infinity,R1.6HD,32585.78,1,D435T09164X,,26487.27,,,
F44363,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-26487.27,-Infinity,R1.6HD,32585.78,1,D435T09163X,,26487.27,,,
F54704,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-67914.1,-Infinity,C1.3,103048.5,1,B463T02667X,,67914.1,,,
F92428,0.281034589498151,0.247,AU,2023-04-28,Coles Supermarkets,4451.8,4451.8,2425.4700000000003,0.5448290579091604,P2.0UTE,2774.23,1,A3B5H02410X,A3B5,2026.3300000000002,,242,2
F68466,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16156.14,-Infinity,H2.5XT,19717.22,1,D466R16245X,,16156.14,,,
F71690,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-17356.53,-Infinity,H2.5XT,22828.09,1,D466R16251X,,17356.53,,,
F86193,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-18488.81,-Infinity,H3.5XT,25536.03,1,D466R16199X,,18488.81,,,
F57372,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-14655.28,-Infinity,H2.0XTS,17300.91,1,D475R08358X,,14655.28,,,
F75372,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-17675.18,-Infinity,H3.5XT,22604.53,1,D466R16443X,,17675.18,,,
F77337,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-15935.92,-Infinity,H3.0XT,21261.47,1,D466R16615X,,15935.92,,,
