'id','date','rate','from_currency','to_currency'
4197,2023-08-01,0.1372037915,NOK,CAD
4198,2023-08-01,0.07954739046,ZAR,CAD
4199,2023-08-01,0.2615128905,BRL,CAD
4200,2023-08-01,0.07009345794,MXN,CAD
4201,2023-08-01,0.1744101983,HKD,CAD
4202,2023-08-01,1.008008357,SGD,CAD
4203,2023-08-01,0.1952097746,CNY,CAD
4204,2023-08-01,0.8571682359,NZD,CAD
4205,2023-08-01,0.01640607733,INR,CAD
4206,2023-08-01,0.3700030418,AED,CAD
4207,2023-08-01,3.613961501,BHD,CAD
4208,2023-08-01,0.3623442358,SAR,CAD
4209,2023-08-01,0.01855879394,RUB,CAD
4210,2023-08-01,0.3089318109,PLN,CAD
4211,2023-08-01,0.03925210836,THB,CAD
4212,2023-08-01,0.3072856961,MYR,CAD
4213,2023-08-01,0.04418913622,TWD,CAD
4214,2023-08-01,0.05983630276,CZK,CAD
4215,2023-08-01,0.2924656012,RON,CAD
4216,2023-08-01,0.001072079278,KRW,CAD
4217,2023-08-01,0.003717739365,LKR,CAD
4218,2023-08-01,0.00005749605114,VND,CAD
4219,2023-08-01,0.984,EUR,CHF
4220,2023-08-01,1.111249139,GBP,CHF
4221,2023-08-01,0.9240304254,USD,CHF
4222,2023-08-01,0.006917885264,JPY,CHF
4223,2023-08-01,0.132320312,DKK,CHF
4224,2023-08-01,0.6204678731,AUD,CHF
4225,2023-08-01,0.6797927461,CAD,CHF
4226,2023-08-01,1.0,CHF,CHF
4227,2023-08-01,0.08818784728,SEK,CHF
4228,2023-08-01,0.09327014218,NOK,CHF
4229,2023-08-01,0.05407573901,ZAR,CHF
4230,2023-08-01,0.177774566,BRL,CHF
4231,2023-08-01,0.04764902426,MXN,CHF
4232,2023-08-01,0.1185627877,HKD,CHF
4233,2023-08-01,0.6852367688,SGD,CHF
4234,2023-08-01,0.1327021888,CNY,CHF
4235,2023-08-01,0.582696749,NZD,CHF
4236,2023-08-01,0.01115273236,INR,CHF
4237,2023-08-01,0.2515253839,AED,CHF
4238,2023-08-01,2.456744813,BHD,CHF
4239,2023-08-01,0.2463189831,SAR,CHF
4240,2023-08-01,0.0126161335,RUB,CHF
4241,2023-08-01,0.2100096041,PLN,CHF
4242,2023-08-01,0.02668329853,THB,CHF
4243,2023-08-01,0.2088905872,MYR,CHF
4244,2023-08-01,0.03003945426,TWD,CHF
4245,2023-08-01,0.04067628457,CZK,CHF
4246,2023-08-01,0.1988159942,RON,CHF
4247,2023-08-01,0.0007287917167,KRW,CHF
4248,2023-08-01,0.002527292252,LKR,CHF
4249,2023-08-01,0.0000390853985,VND,CHF
4250,2023-08-01,11.158,EUR,SEK
4251,2023-08-01,12.60093282,GBP,SEK
4252,2023-08-01,10.47797915,USD,SEK
4253,2023-08-01,0.07844488189,JPY,SEK
4254,2023-08-01,1.500437034,DKK,SEK
4255,2023-08-01,7.03575257,AUD,SEK
4256,2023-08-01,7.708462867,CAD,SEK
4257,2023-08-01,11.33943089,CHF,SEK
4258,2023-08-01,1.0,SEK,SEK
4259,2023-08-01,1.057630332,NOK,SEK
4260,2023-08-01,0.6131881055,ZAR,SEK
4261,2023-08-01,2.015862405,BRL,SEK
4262,2023-08-01,0.5403128178,MXN,SEK
4263,2023-08-01,1.344434537,HKD,SEK
4264,2023-08-01,7.770194986,SGD,SEK
4265,2023-08-01,1.504767299,CNY,SEK
4266,2023-08-01,6.607449517,NZD,SEK
4267,2023-08-01,0.1264656379,INR,SEK
4268,2023-08-01,2.852154709,AED,SEK
4269,2023-08-01,27.85808803,BHD,SEK
4270,2023-08-01,2.793117087,SAR,SEK
4271,2023-08-01,0.1430597739,RUB,SEK
4272,2023-08-01,2.381389393,PLN,SEK
4273,2023-08-01,0.3025734197,THB,SEK
4274,2023-08-01,2.368700378,MYR,SEK
4275,2023-08-01,0.3406303157,TWD,SEK
4276,2023-08-01,0.4612459179,CZK,SEK
4277,2023-08-01,2.254460227,RON,SEK
4278,2023-08-01,0.008264083307,KRW,SEK
4279,2023-08-01,0.02865805584,LKR,SEK
4280,2023-08-01,0.0004432061752,VND,SEK
4281,2023-08-01,10.55,EUR,NOK
4282,2023-08-01,11.91430733,GBP,NOK
4283,2023-08-01,9.907033524,USD,NOK
4284,2023-08-01,0.0741704162,JPY,NOK
4285,2023-08-01,1.418678142,DKK,NOK
4286,2023-08-01,6.652374046,AUD,NOK
4287,2023-08-01,7.288428325,CAD,NOK
4288,2023-08-01,10.72154472,CHF,NOK
4289,2023-08-01,0.945509948,SEK,NOK
4290,2023-08-01,1.0,NOK,NOK
4291,2023-08-01,0.5797754538,ZAR,NOK
4292,2023-08-01,1.906017958,BRL,NOK
4293,2023-08-01,0.5108711443,MXN,NOK
4294,2023-08-01,1.27117623,HKD,NOK
4295,2023-08-01,7.346796657,SGD,NOK
4296,2023-08-01,1.422772451,CNY,NOK
4297,2023-08-01,6.24740925,NZD,NOK
4298,2023-08-01,0.1195745187,INR,NOK
4299,2023-08-01,2.69674065,AED,NOK
4300,2023-08-01,26.34009937,BHD,NOK
4301,2023-08-01,2.640919991,SAR,NOK
4302,2023-08-01,0.1352644394,RUB,NOK
4303,2023-08-01,2.251627361,PLN,NOK
4304,2023-08-01,0.2860861784,THB,NOK
4305,2023-08-01,2.239629771,MYR,NOK
4306,2023-08-01,0.3220693521,TWD,NOK
4307,2023-08-01,0.4361126039,CZK,NOK
4308,2023-08-01,2.131614572,RON,NOK
4309,2023-08-01,0.007813772978,KRW,NOK
4310,2023-08-01,0.02709647689,LKR,NOK
4311,2023-08-01,0.0004190558477,VND,NOK
4312,2023-08-01,18.1967,EUR,ZAR
4313,2023-08-01,20.54986505,GBP,ZAR
4314,2023-08-01,17.08770777,USD,ZAR
4315,2023-08-01,0.1279295557,JPY,ZAR
4316,2023-08-01,2.446944127,DKK,ZAR
4317,2023-08-01,11.47405259,AUD,ZAR
4318,2023-08-01,12.57112263,CAD,ZAR
4319,2023-08-01,18.4925813,CHF,ZAR
4320,2023-08-01,1.630820936,SEK,ZAR
4321,2023-08-01,1.724805687,NOK,ZAR
4322,2023-08-01,1.0,ZAR,ZAR
4323,2023-08-01,3.287510614,BRL,ZAR
4324,2023-08-01,0.881153455,MXN,ZAR
4325,2023-08-01,2.19253199,HKD,ZAR
4326,2023-08-01,12.67179666,SGD,ZAR
4327,2023-08-01,2.454006015,CNY,ZAR
4328,2023-08-01,10.775567,NZD,ZAR
4329,2023-08-01,0.2062428099,INR,ZAR
4330,2023-08-01,4.65135361,AED,ZAR
4331,2023-08-01,45.43155319,BHD,ZAR
4332,2023-08-01,4.555073821,SAR,ZAR
4333,2023-08-01,0.2333048744,RUB,ZAR
4334,2023-08-01,3.883619678,PLN,ZAR
4335,2023-08-01,0.4934430675,THB,ZAR
4336,2023-08-01,3.862926167,MYR,ZAR
4337,2023-08-01,0.5555070501,TWD,ZAR
4338,2023-08-01,0.7522094994,CZK,ZAR
4339,2023-08-01,3.676620936,RON,ZAR
4340,2023-08-01,0.01347724007,KRW,ZAR
4341,2023-08-01,0.04673615744,LKR,ZAR
4342,2023-08-01,0.0007227899094,VND,ZAR
4343,2023-08-01,5.5351,EUR,BRL
4344,2023-08-01,6.250889338,GBP,BRL
4345,2023-08-01,5.197765048,USD,BRL
4346,2023-08-01,0.03891380765,JPY,BRL
4347,2023-08-01,0.744315202,DKK,BRL
4348,2023-08-01,3.490194842,AUD,BRL
4349,2023-08-01,3.823903282,CAD,BRL
4350,2023-08-01,5.625101626,CHF,BRL
4351,2023-08-01,0.4960656032,SEK,BRL
4352,2023-08-01,0.5246540284,NOK,BRL
4353,2023-08-01,0.3041815274,ZAR,BRL
4354,2023-08-01,1.0,BRL,BRL
4355,2023-08-01,0.2680306038,MXN,BRL
4356,2023-08-01,0.6669277297,HKD,BRL
4357,2023-08-01,3.854526462,SGD,BRL
4358,2023-08-01,0.7464632979,CNY,BRL
4359,2023-08-01,3.27772843,NZD,BRL
4360,2023-08-01,0.06273525295,INR,BRL
4361,2023-08-01,1.414855846,AED,BRL
4362,2023-08-01,13.81943924,BHD,BRL
4363,2023-08-01,1.385569312,SAR,BRL
4364,2023-08-01,0.07096703304,RUB,BRL
4365,2023-08-01,1.181325365,PLN,BRL
4366,2023-08-01,0.150096266,THB,BRL
4367,2023-08-01,1.175030782,MYR,BRL
4368,2023-08-01,0.168974983,TWD,BRL
4369,2023-08-01,0.2288082345,CZK,BRL
4370,2023-08-01,1.118360172,RON,BRL
4371,2023-08-01,0.00409952747,KRW,BRL
4372,2023-08-01,0.01421627576,LKR,BRL
4373,2023-08-01,0.0002198593386,VND,BRL
4374,2023-08-01,20.651,EUR,MXN
4375,2023-08-01,23.32155078,GBP,MXN
4376,2023-08-01,19.39243121,USD,MXN
4377,2023-08-01,0.1451841957,JPY,MXN
4378,2023-08-01,2.776978417,DKK,MXN
4379,2023-08-01,13.0216281,AUD,MXN
4380,2023-08-01,14.26666667,CAD,MXN
4381,2023-08-01,20.98678862,CHF,MXN
4382,2023-08-01,1.85077971,SEK,MXN
4383,2023-08-01,1.957440758,NOK,MXN
4384,2023-08-01,1.134876104,ZAR,MXN
4385,2023-08-01,3.730917237,BRL,MXN
4386,2023-08-01,1.0,MXN,MXN
4387,2023-08-01,2.488252163,HKD,MXN
4388,2023-08-01,14.38091922,SGD,MXN
4389,2023-08-01,2.784992785,CNY,MXN
4390,2023-08-01,12.2289335,NZD,MXN
4391,2023-08-01,0.2340600366,INR,MXN
4392,2023-08-01,5.278710063,AED,MXN
4393,2023-08-01,51.55918408,BHD,MXN
4394,2023-08-01,5.169444431,SAR,MXN
4395,2023-08-01,0.2647721269,RUB,MXN
4396,2023-08-01,4.407427169,PLN,MXN
4397,2023-08-01,0.5599967459,THB,MXN
4398,2023-08-01,4.383942598,MYR,MXN
4399,2023-08-01,0.6304316767,TWD,MXN
4400,2023-08-01,0.853664586,CZK,MXN
4401,2023-08-01,4.172509244,RON,MXN
4402,2023-08-01,0.0152949977,KRW,MXN
4403,2023-08-01,0.05303974827,LKR,MXN
4404,2023-08-01,0.0008202769963,VND,MXN
4405,2023-08-01,8.2994,EUR,HKD
4406,2023-08-01,9.372663723,GBP,HKD
4407,2023-08-01,7.793595643,USD,HKD
4408,2023-08-01,0.05834786277,JPY,HKD
4409,2023-08-01,1.11603577,DKK,HKD
4410,2023-08-01,5.233242954,AUD,HKD
4411,2023-08-01,5.733609672,CAD,HKD
4412,2023-08-01,8.434349593,CHF,HKD
4413,2023-08-01,0.7438071339,SEK,HKD
4414,2023-08-01,0.7866729858,NOK,HKD
4415,2023-08-01,0.4560936873,ZAR,HKD
4416,2023-08-01,1.499412838,BRL,HKD
4417,2023-08-01,0.4018885284,MXN,HKD
4418,2023-08-01,1.0,HKD,HKD
4419,2023-08-01,5.779526462,SGD,HKD
4420,2023-08-01,1.119256652,CNY,HKD
4421,2023-08-01,4.914668088,NZD,HKD
4422,2023-08-01,0.09406604367,INR,HKD
4423,2023-08-01,2.121453019,AED,HKD
4424,2023-08-01,20.72104462,BHD,HKD
4425,2023-08-01,2.077540415,SAR,HKD
4426,2023-08-01,0.1064088804,RUB,HKD
4427,2023-08-01,1.771294419,PLN,HKD
4428,2023-08-01,0.2250562681,THB,HKD
4429,2023-08-01,1.761856239,MYR,HKD
4430,2023-08-01,0.2533632588,TWD,HKD
4431,2023-08-01,0.3430780042,CZK,HKD
4432,2023-08-01,1.6768836,RON,HKD
4433,2023-08-01,0.006146884119,KRW,HKD
4434,2023-08-01,0.02131606638,LKR,HKD
4435,2023-08-01,0.0003296599149,VND,HKD
4436,2023-08-01,1.436,EUR,SGD
4437,2023-08-01,1.621700979,GBP,SGD
4438,2023-08-01,1.348483426,USD,SGD
4439,2023-08-01,0.01009561305,JPY,SGD
4440,2023-08-01,0.1931015935,DKK,SGD
4441,2023-08-01,0.9054795384,AUD,SGD
4442,2023-08-01,0.9920552677,CAD,SGD
4443,2023-08-01,1.459349593,CHF,SGD
4444,2023-08-01,0.1286968991,SEK,SGD
4445,2023-08-01,0.1361137441,NOK,SGD
4446,2023-08-01,0.07891540774,ZAR,SGD
4447,2023-08-01,0.2594352406,BRL,SGD
4448,2023-08-01,0.06953658418,MXN,SGD
4449,2023-08-01,0.173024556,HKD,SGD
4450,2023-08-01,1.0,SGD,SGD
4451,2023-08-01,0.1936588852,CNY,SGD
4452,2023-08-01,0.8503582638,NZD,SGD
4453,2023-08-01,0.01627573544,INR,SGD
4454,2023-08-01,0.3670634667,AED,SGD
4455,2023-08-01,3.585249544,BHD,SGD
4456,2023-08-01,0.3594655078,SAR,SGD
4457,2023-08-01,0.01841134929,RUB,SGD
4458,2023-08-01,0.3064774304,PLN,SGD
4459,2023-08-01,0.03894026087,THB,SGD
4460,2023-08-01,0.3048443935,MYR,SGD
4461,2023-08-01,0.04383806536,TWD,SGD
4462,2023-08-01,0.05936091935,CZK,SGD
4463,2023-08-01,0.2901420403,RON,SGD
4464,2023-08-01,0.001063561895,KRW,SGD
4465,2023-08-01,0.003688202921,LKR,SGD
4466,2023-08-01,0.00005703926041,VND,SGD
4467,2023-08-01,7.4151,EUR,CNY
4468,2023-08-01,8.374007612,GBP,CNY
4469,2023-08-01,6.963189032,USD,CNY
4470,2023-08-01,0.05213090551,JPY,CNY
4471,2023-08-01,0.9971223022,DKK,CNY
4472,2023-08-01,4.675641592,AUD,CNY
4473,2023-08-01,5.122694301,CAD,CNY
4474,2023-08-01,7.535670732,CHF,CNY
4475,2023-08-01,0.6645545797,SEK,CNY
4476,2023-08-01,0.7028530806,NOK,CNY
4477,2023-08-01,0.4074969637,ZAR,CNY
4478,2023-08-01,1.339650593,BRL,CNY
4479,2023-08-01,0.3590673575,MXN,CNY
4480,2023-08-01,0.8934501289,HKD,CNY
4481,2023-08-01,5.163718663,SGD,CNY
4482,2023-08-01,1.0,CNY,CNY
4483,2023-08-01,4.391010837,NZD,CNY
4484,2023-08-01,0.08404331884,INR,CNY
4485,2023-08-01,1.895412474,AED,CNY
4486,2023-08-01,18.51321998,BHD,CNY
4487,2023-08-01,1.856178751,SAR,CNY
4488,2023-08-01,0.09507102793,RUB,CNY
4489,2023-08-01,1.582563227,PLN,CNY
4490,2023-08-01,0.2010765518,THB,CNY
4491,2023-08-01,1.574130684,MYR,CNY
4492,2023-08-01,0.2263674363,TWD,CNY
4493,2023-08-01,0.3065230871,CZK,CNY
4494,2023-08-01,1.498211868,RON,CNY
4495,2023-08-01,0.005491934409,KRW,CNY
4496,2023-08-01,0.01904484225,LKR,CNY
4497,2023-08-01,0.0002945346935,VND,CNY
4498,2023-08-01,1.6887,EUR,NZD
4499,2023-08-01,1.907079696,GBP,NZD
4500,2023-08-01,1.585782703,USD,NZD
4501,2023-08-01,0.01187218785,JPY,NZD
4502,2023-08-01,0.227082633,DKK,NZD
4503,2023-08-01,1.064821237,AUD,NZD
4504,2023-08-01,1.166632124,CAD,NZD
4505,2023-08-01,1.716158537,CHF,NZD
4506,2023-08-01,0.1513443269,SEK,NZD
4507,2023-08-01,0.1600663507,NOK,NZD
4508,2023-08-01,0.09280254112,ZAR,NZD
4509,2023-08-01,0.3050893389,BRL,NZD
4510,2023-08-01,0.08177327974,MXN,NZD
4511,2023-08-01,0.2034725402,HKD,NZD
4512,2023-08-01,1.17597493,SGD,NZD
4513,2023-08-01,0.2277379941,CNY,NZD
4514,2023-08-01,1.0,NZD,NZD
4515,2023-08-01,0.01913985685,INR,NZD
4516,2023-08-01,0.4316574347,AED,NZD
4517,2023-08-01,4.216163583,BHD,NZD
4518,2023-08-01,0.4227224255,SAR,NZD
4519,2023-08-01,0.0216512852,RUB,NZD
4520,2023-08-01,0.3604097748,PLN,NZD
4521,2023-08-01,0.04579277056,THB,NZD
4522,2023-08-01,0.3584893644,MYR,NZD
4523,2023-08-01,0.05155246586,TWD,NZD
4524,2023-08-01,0.069806953,CZK,NZD
4525,2023-08-01,0.3411997656,RON,NZD
4526,2023-08-01,0.001250722126,KRW,NZD
4527,2023-08-01,0.004337234173,LKR,NZD
4528,2023-08-01,0.00006707674029,VND,NZD
4529,2023-08-01,88.2295,EUR,INR
4530,2023-08-01,99.63918283,GBP,INR
4531,2023-08-01,82.85238051,USD,INR
4532,2023-08-01,0.6202861361,JPY,INR
4533,2023-08-01,11.86438513,DKK,INR
4534,2023-08-01,55.63370957,AUD,INR
4535,2023-08-01,60.95302245,CAD,INR
4536,2023-08-01,89.66412602,CHF,INR
4537,2023-08-01,7.907286252,SEK,INR
4538,2023-08-01,8.362985782,NOK,INR
4539,2023-08-01,4.848653877,ZAR,INR
4540,2023-08-01,15.94000108,BRL,INR
4541,2023-08-01,4.272408116,MXN,INR
4542,2023-08-01,10.63082873,HKD,INR
4543,2023-08-01,61.44115599,SGD,INR
4544,2023-08-01,11.89862578,CNY,INR
4545,2023-08-01,52.24699473,NZD,INR
4546,2023-08-01,1.0,INR,INR
4547,2023-08-01,22.55280372,AED,INR
4548,2023-08-01,220.2818765,BHD,INR
4549,2023-08-01,22.08597634,SAR,INR
4550,2023-08-01,1.131214584,RUB,INR
4551,2023-08-01,18.83032761,PLN,INR
4552,2023-08-01,2.392534642,THB,INR
4553,2023-08-01,18.72999193,MYR,INR
4554,2023-08-01,2.693461412,TWD,INR
4555,2023-08-01,3.647203505,CZK,INR
4556,2023-08-01,17.82666236,RON,INR
4557,2023-08-01,0.06534647232,KRW,INR
4558,2023-08-01,0.226607451,LKR,INR
4559,2023-08-01,0.003504558096,VND,INR
4560,2023-08-01,3.91213,EUR,AED
4561,2023-08-01,4.418039729,GBP,AED
4562,2023-08-01,3.673706451,USD,AED
4563,2023-08-01,0.0275037261,JPY,AED
4564,2023-08-01,0.5260714046,DKK,AED
4565,2023-08-01,2.466820102,AUD,AED
4566,2023-08-01,2.702680484,CAD,AED
4567,2023-08-01,3.97574187,CHF,AED
4568,2023-08-01,0.3506121169,SEK,AED
4569,2023-08-01,0.3708180095,NOK,AED
4570,2023-08-01,0.2149911797,ZAR,AED
4571,2023-08-01,0.7067857853,BRL,AED
4572,2023-08-01,0.1894402208,MXN,AED
4573,2023-08-01,0.4713750392,HKD,AED
4574,2023-08-01,2.724324513,SGD,AED
4575,2023-08-01,0.5275896482,CNY,AED
4576,2023-08-01,2.316651862,NZD,AED
4577,2023-08-01,0.04434038502,INR,AED
4578,2023-08-01,1.0,AED,AED
4579,2023-08-01,9.767383217,BHD,AED
4580,2023-08-01,0.9793006944,SAR,AED
4581,2023-08-01,0.05015849018,RUB,AED
4582,2023-08-01,0.8349439761,PLN,AED
4583,2023-08-01,0.1060859072,THB,AED
4584,2023-08-01,0.8304950537,MYR,AED
4585,2023-08-01,0.119429116,TWD,AED
4586,2023-08-01,0.1617184077,CZK,AED
4587,2023-08-01,0.7904410725,RON,AED
4588,2023-08-01,0.002897487742,KRW,AED
4589,2023-08-01,0.01004786162,LKR,AED
4590,2023-08-01,0.0001553934553,VND,AED
4591,2023-08-01,0.40053,EUR,BHD
4592,2023-08-01,0.4523258309,GBP,BHD
4593,2023-08-01,0.3761198235,USD,BHD
4594,2023-08-01,0.002815874578,JPY,BHD
4595,2023-08-01,0.05386001479,DKK,BHD
4596,2023-08-01,0.2525569077,AUD,BHD
4597,2023-08-01,0.2767046632,CAD,BHD
4598,2023-08-01,0.4070426829,CHF,BHD
4599,2023-08-01,0.03589621796,SEK,BHD
4600,2023-08-01,0.03796492891,NOK,BHD
4601,2023-08-01,0.02201113389,ZAR,BHD
4602,2023-08-01,0.07236183628,BRL,BHD
4603,2023-08-01,0.01939518667,MXN,BHD
4604,2023-08-01,0.04826011519,HKD,BHD
4605,2023-08-01,0.2789206128,SGD,BHD
4606,2023-08-01,0.05401545495,CNY,BHD
4607,2023-08-01,0.237182448,NZD,BHD
4608,2023-08-01,0.004539638103,INR,BHD
4609,2023-08-01,0.1023815671,AED,BHD
4610,2023-08-01,1.0,BHD,BHD
4611,2023-08-01,0.1002623397,SAR,BHD
4612,2023-08-01,0.005135304826,RUB,BHD
4613,2023-08-01,0.08548287269,PLN,BHD
4614,2023-08-01,0.01086124142,THB,BHD
4615,2023-08-01,0.08502738505,MYR,BHD
4616,2023-08-01,0.01222734006,TWD,BHD
4617,2023-08-01,0.016556984,CZK,BHD
4618,2023-08-01,0.08092659568,RON,BHD
4619,2023-08-01,0.0002966493356,KRW,BHD
4620,2023-08-01,0.001028715819,LKR,BHD
4621,2023-08-01,0.00001590942547,VND,BHD
4622,2023-08-01,3.99482,EUR,SAR
4623,2023-08-01,4.511423054,GBP,SAR
4624,2023-08-01,3.751356935,USD,SAR
4625,2023-08-01,0.02808506749,JPY,SAR
4626,2023-08-01,0.5371908828,DKK,SAR
4627,2023-08-01,2.518960842,AUD,SAR
4628,2023-08-01,2.759806563,CAD,SAR
4629,2023-08-01,4.059776423,CHF,SAR
4630,2023-08-01,0.3580229432,SEK,SAR
4631,2023-08-01,0.3786559242,NOK,SAR
4632,2023-08-01,0.2195354103,ZAR,SAR
4633,2023-08-01,0.7217249914,BRL,SAR
4634,2023-08-01,0.1934443853,MXN,SAR
4635,2023-08-01,0.48133841,HKD,SAR
4636,2023-08-01,2.781908078,SGD,SAR
4637,2023-08-01,0.5387412172,CNY,SAR
4638,2023-08-01,2.365618523,NZD,SAR
4639,2023-08-01,0.0452775999,INR,SAR
4640,2023-08-01,1.021136823,AED,SAR
4641,2023-08-01,9.973834669,BHD,SAR
4642,2023-08-01,1.0,SAR,SAR
4643,2023-08-01,0.05121868131,RUB,SAR
4644,2023-08-01,0.8525920393,PLN,SAR
4645,2023-08-01,0.1083282263,THB,SAR
4646,2023-08-01,0.8480490808,MYR,SAR
4647,2023-08-01,0.1219534682,TWD,SAR
4648,2023-08-01,0.1651366211,CZK,SAR
4649,2023-08-01,0.8071484856,RON,SAR
4650,2023-08-01,0.002958731428,KRW,SAR
4651,2023-08-01,0.0102602415,LKR,SAR
4652,2023-08-01,0.0001586779793,VND,SAR
4653,2023-08-01,77.99537,EUR,RUB
4654,2023-08-01,88.08159324,GBP,RUB
4655,2023-08-01,73.24196638,USD,RUB
4656,2023-08-01,0.5483364033,JPY,RUB
4657,2023-08-01,10.48818261,DKK,RUB
4658,2023-08-01,49.18050949,AUD,RUB
4659,2023-08-01,53.88281174,CAD,RUB
4660,2023-08-01,79.2635874,CHF,RUB
4661,2023-08-01,6.990085141,SEK,RUB
4662,2023-08-01,7.392926066,NOK,RUB
4663,2023-08-01,4.286237065,ZAR,RUB
4664,2023-08-01,14.09104985,BRL,RUB
4665,2023-08-01,3.776832599,MXN,RUB
4666,2023-08-01,9.397711883,HKD,RUB
4667,2023-08-01,54.31432451,SGD,RUB
4668,2023-08-01,10.51845154,CNY,RUB
4669,2023-08-01,46.18663469,NZD,RUB
4670,2023-08-01,0.8840055764,INR,RUB
4671,2023-08-01,19.93680425,AED,RUB
4672,2023-08-01,194.7304072,BHD,RUB
4673,2023-08-01,19.52412624,SAR,RUB
4674,2023-08-01,1.0,RUB,RUB
4675,2023-08-01,16.64611461,PLN,RUB
4676,2023-08-01,2.115013965,THB,RUB
4677,2023-08-01,16.55741731,MYR,RUB
4678,2023-08-01,2.381034908,TWD,RUB
4679,2023-08-01,3.224148237,CZK,RUB
4680,2023-08-01,15.75886893,RON,RUB
4681,2023-08-01,0.05776664593,KRW,RUB
4682,2023-08-01,0.2003222503,LKR,RUB
4683,2023-08-01,0.0030980489,VND,RUB
4684,2023-08-01,4.6855,EUR,PLN
4685,2023-08-01,5.291420569,GBP,PLN
4686,2023-08-01,4.399943657,USD,PLN
4687,2023-08-01,0.03294080427,JPY,PLN
4688,2023-08-01,0.6300679083,DKK,PLN
4689,2023-08-01,2.9544738,AUD,PLN
4690,2023-08-01,3.236960276,CAD,PLN
4691,2023-08-01,4.761686992,CHF,PLN
4692,2023-08-01,0.4199229253,SEK,PLN
4693,2023-08-01,0.4441232227,NOK,PLN
4694,2023-08-01,0.257491743,ZAR,PLN
4695,2023-08-01,0.8465068382,BRL,PLN
4696,2023-08-01,0.226889739,MXN,PLN
4697,2023-08-01,0.5645588838,HKD,PLN
4698,2023-08-01,3.262883008,SGD,PLN
4699,2023-08-01,0.6318862861,CNY,PLN
4700,2023-08-01,2.77461953,NZD,PLN
4701,2023-08-01,0.05310582062,INR,PLN
4702,2023-08-01,1.197685148,AED,PLN
4703,2023-08-01,11.69824982,BHD,PLN
4704,2023-08-01,1.172893898,SAR,PLN
4705,2023-08-01,0.06007407876,RUB,PLN
4706,2023-08-01,1.0,PLN,PLN
4707,2023-08-01,0.1270575155,THB,PLN
4708,2023-08-01,0.9946715917,MYR,PLN
4709,2023-08-01,0.1430384786,TWD,PLN
4710,2023-08-01,0.1936877351,CZK,PLN
4711,2023-08-01,0.9466995333,RON,PLN
4712,2023-08-01,0.003470278037,KRW,PLN
4713,2023-08-01,0.01203417464,LKR,PLN
4714,2023-08-01,0.0001861124336,VND,PLN
4715,2023-08-01,36.877,EUR,THB
4716,2023-08-01,41.64586839,GBP,THB
4717,2023-08-01,34.62954268,USD,THB
4718,2023-08-01,0.2592589989,JPY,THB
4719,2023-08-01,4.958918846,DKK,THB
4720,2023-08-01,23.25304244,AUD,THB
4721,2023-08-01,25.47633851,CAD,THB
4722,2023-08-01,37.47662602,CHF,THB
4723,2023-08-01,3.304982972,SEK,THB
4724,2023-08-01,3.495450237,NOK,THB
4725,2023-08-01,2.026576247,ZAR,THB
4726,2023-08-01,6.662390923,BRL,THB
4727,2023-08-01,1.785724662,MXN,THB
4728,2023-08-01,4.443333253,HKD,THB
4729,2023-08-01,25.68036212,SGD,THB
4730,2023-08-01,4.9732303,CNY,THB
4731,2023-08-01,21.83750814,NZD,THB
4732,2023-08-01,0.4179667798,INR,THB
4733,2023-08-01,9.426322745,AED,THB
4734,2023-08-01,92.07050658,BHD,THB
4735,2023-08-01,9.23120441,SAR,THB
4736,2023-08-01,0.4728101168,RUB,THB
4737,2023-08-01,7.870451393,PLN,THB
4738,2023-08-01,1.0,THB,THB
4739,2023-08-01,7.828514414,MYR,THB
4740,2023-08-01,1.125777393,TWD,THB
4741,2023-08-01,1.524409905,CZK,THB
4742,2023-08-01,7.45095266,RON,THB
4743,2023-08-01,0.02731265461,KRW,THB
4744,2023-08-01,0.09471438657,LKR,THB
4745,2023-08-01,0.001464788862,VND,THB
4746,2023-08-01,4.7106,EUR,MYR
4747,2023-08-01,5.319766457,GBP,MYR
4748,2023-08-01,4.423513945,USD,MYR
4749,2023-08-01,0.03311726659,JPY,MYR
4750,2023-08-01,0.633443152,DKK,MYR
4751,2023-08-01,2.970300776,AUD,MYR
4752,2023-08-01,3.254300518,CAD,MYR
4753,2023-08-01,4.787195122,CHF,MYR
4754,2023-08-01,0.4221724323,SEK,MYR
4755,2023-08-01,0.4465023697,NOK,MYR
4756,2023-08-01,0.258871114,ZAR,MYR
4757,2023-08-01,0.8510415349,BRL,MYR
4758,2023-08-01,0.2281051765,MXN,MYR
4759,2023-08-01,0.5675831988,HKD,MYR
4760,2023-08-01,3.280362117,SGD,MYR
4761,2023-08-01,0.6352712708,CNY,MYR
4762,2023-08-01,2.789483034,NZD,MYR
4763,2023-08-01,0.05339030596,INR,MYR
4764,2023-08-01,1.204101091,AED,MYR
4765,2023-08-01,11.76091679,BHD,MYR
4766,2023-08-01,1.179177034,SAR,MYR
4767,2023-08-01,0.06039589273,RUB,MYR
4768,2023-08-01,1.005356952,PLN,MYR
4769,2023-08-01,0.1277381566,THB,MYR
4770,2023-08-01,1.0,MYR,MYR
4771,2023-08-01,0.1438047289,TWD,MYR
4772,2023-08-01,0.1947253111,CZK,MYR
4773,2023-08-01,0.9517709575,RON,MYR
4774,2023-08-01,0.003488868151,KRW,MYR
4775,2023-08-01,0.01209864114,LKR,MYR
